household province population weight education gender age income voted
1257 SK 734250 4721.86 HS Male 61 30-59 Yes
1567 SK 734250 4721.86 HS Male 59 90:109 Yes
1568 SK 734250 4721.86 lessHS Female 81 <30 Yes
1923 SK 734250 4721.86 college Female 48 60-89 NA
1371 SK 734250 4721.86 college Female 69 <30 Yes
1258 SK 734250 4721.86 HS Male 67 NA Yes
1570 SK 734250 4721.86 college Female 37 <30 No
1944 SK 734250 4721.86 college Female 22 90:109 Yes
2175 SK 734250 4721.86 higher Male 58 60-89 Yes
2934 SK 734250 2360.93 college Male 37 30-59 Yes
851 SK 734250 4721.86 bachelors Female 36 NA Yes
3314 SK 734250 2360.93 HS Female 50 60-89 Yes
101 SK 734250 9443.73 college Female 48 60-89 NA
2809 SK 734250 2360.93 higher Female 75 60-89 Yes
1259 SK 734250 4721.86 college Male 46 60-89 Yes
1619 SK 734250 4721.86 college Male 40 90:109 Yes
3171 SK 734250 2360.93 lessHS Female NA <30 NA
443 SK 734250 7082.8 HS Male 37 30-59 NA
3074 SK 734250 2360.93 somePS Male 57 90:109 Yes
2023 SK 734250 4721.86 lessHS Male 29 30-59 Yes
382 SK 734250 7082.8 HS Male 63 30-59 Yes
3028 SK 734250 2360.93 college Female 83 30-59 NA
3075 SK 734250 2360.93 HS Female 71 30-59 Yes
1684 SK 734250 4721.86 bachelors Female 37 110+ Yes
2991 SK 734250 2360.93 college Female 65 30-59 NA
1572 SK 734250 4721.86 bachelors Male 44 60-89 Yes
3134 SK 734250 2360.93 higher Male 70 NA Yes
2935 SK 734250 2360.93 lessHS Male 75 NA Yes
819 SK 734250 4721.86 college Female 55 <30 NA
1260 SK 734250 4721.86 HS Male 53 110+ Yes
3029 SK 734250 2360.93 bachelors Male 65 NA Yes
59 SK 734250 9443.73 somePS Male 56 110+ NA
1573 SK 734250 4721.86 college Male 44 110+ NA
2176 SK 734250 4721.86 HS Male 64 NA Yes
1262 SK 734250 4721.86 HS Female 74 NA No
1685 SK 734250 4721.86 college Female 59 30-59 Yes
1263 SK 734250 4721.86 bachelors Male 52 90:109 Yes
2594 SK 734250 2360.93 somePS Female 81 <30 Yes
1264 SK 734250 4721.86 college Female 44 110+ Yes
3458 SK 734250 2360.93 HS Male 21 NA NA
820 SK 734250 4721.86 HS Male 41 30-59 Yes
1574 SK 734250 4721.86 college Female 63 30-59 Yes
3172 SK 734250 2360.93 college Female 39 30-59 Yes
3135 SK 734250 2360.93 college Female 54 110+ Yes
1707 SK 734250 4721.86 somePS Male 59 110+ Yes
1778 SK 734250 4721.86 college Female 58 90:109 Yes
3076 SK 734250 2360.93 college Female 76 30-59 No
383 SK 734250 7082.8 HS Male 22 110+ Yes
3030 SK 734250 2360.93 HS Male 93 <30 Yes
327 SK 734250 7082.8 HS Male 55 110+ Yes
1575 SK 734250 4721.86 HS Female 40 60-89 Yes
1267 SK 734250 4721.86 bachelors Male 50 110+ Yes
702 SK 734250 4721.86 bachelors Female 31 60-89 Yes
3083 SK 734250 2360.93 college Female 46 <30 Yes
703 SK 734250 4721.86 HS Male 55 110+ Yes
3084 SK 734250 2360.93 lessHS Female 66 <30 Yes
1268 SK 734250 4721.86 college Female 28 <30 No
1759 SK 734250 4721.86 higher Male 71 110+ NA
2969 SK 734250 2360.93 bachelors Male 57 <30 Yes
2811 SK 734250 2360.93 HS Female 73 <30 Yes
1269 SK 734250 4721.86 HS Male 48 110+ NA
384 SK 734250 7082.8 college Male 23 <30 NA
1513 SK 734250 4721.86 HS Male 63 30-59 Yes
3315 SK 734250 2360.93 HS Female 24 <30 NA
1270 SK 734250 4721.86 HS Female 55 30-59 Yes
2812 SK 734250 2360.93 college Female 72 30-59 Yes
1272 AB 2515180 17406.09 lessHS Female 54 90:109 Yes
2491 AB 2515180 8703.04 HS Male 33 60-89 No
596 AB 2515180 17406.09 college Female 62 30-59 Yes
1954 AB 2515180 17406.09 college Male 45 110+ Yes
1687 AB 2515180 17406.09 somePS Male 76 30-59 Yes
1576 AB 2515180 17406.09 HS Female 66 60-89 Yes
328 AB 2515180 26109.13 college Female 32 90:109 Yes
821 AB 2515180 17406.09 college Female 69 30-59 NA
3242 AB 2515180 8703.04 higher Male 41 60-89 Yes
1779 AB 2515180 17406.09 bachelors Male 62 60-89 Yes
3072 AB 2515180 8703.04 somePS Female 55 NA NA
3173 AB 2515180 8703.04 lessHS Female 88 <30 NA
1273 AB 2515180 17406.09 higher Female 85 <30 Yes
1946 AB 2515180 17406.09 lessHS Male 66 60-89 Yes
3136 AB 2515180 8703.04 lessHS Female 70 NA Yes
641 AB 2515180 17406.09 bachelors Male 58 110+ Yes
1898 AB 2515180 17406.09 HS Female 37 110+ Yes
3243 AB 2515180 8703.04 HS Female 83 NA NA
2595 AB 2515180 8703.04 bachelors Female 39 60-89 Yes
2617 AB 2515180 8703.04 bachelors Female 61 60-89 Yes
667 AB 2515180 17406.09 bachelors Male 52 110+ Yes
46 AB 2515180 43515.22 somePS Female 60 90:109 Yes
834 AB 2515180 17406.09 bachelors Female 41 110+ Yes
329 AB 2515180 26109.13 HS Male 61 110+ Yes
2011 AB 2515180 17406.09 higher Female 33 60-89 No
1623 AB 2515180 17406.09 college Female 58 60-89 Yes
1275 AB 2515180 17406.09 college Female NA 60-89 NA
1900 AB 2515180 17406.09 HS Female 45 30-59 NA
492 AB 2515180 26109.13 higher Female 30 30-59 Yes
1577 AB 2515180 17406.09 bachelors Male 34 60-89 Yes
1947 AB 2515180 17406.09 college Female 72 NA Yes
679 AB 2515180 17406.09 college Male 32 110+ No
1901 AB 2515180 17406.09 HS Male 33 30-59 No
2813 AB 2515180 8703.04 somePS Male 44 NA NA
2417 AB 2515180 17406.09 higher Male 72 NA NA
2936 AB 2515180 8703.04 lessHS Male 65 30-59 NA
2814 AB 2515180 8703.04 lessHS Female 83 <30 Yes
1578 AB 2515180 17406.09 college Female 42 110+ No
1599 AB 2515180 17406.09 HS Female 76 60-89 NA
3316 AB 2515180 8703.04 somePS Male 75 30-59 Yes
1276 AB 2515180 17406.09 bachelors Male 44 NA Yes
1902 AB 2515180 17406.09 HS Female 72 30-59 Yes
2492 AB 2515180 8703.04 lessHS Female 90 60-89 NA
2596 AB 2515180 8703.04 bachelors Male 60 110+ Yes
3219 AB 2515180 8703.04 higher Female 47 60-89 Yes
822 AB 2515180 17406.09 HS Female 32 60-89 Yes
2472 AB 2515180 8703.04 HS Female 66 30-59 Yes
2576 AB 2515180 8703.04 college Female 29 30-59 Yes
3031 AB 2515180 8703.04 bachelors Male 33 90:109 Yes
1903 AB 2515180 17406.09 lessHS Female 69 NA NA
1277 AB 2515180 17406.09 bachelors Female 28 60-89 NA
1278 AB 2515180 17406.09 college Male 53 110+ Yes
3032 AB 2515180 8703.04 college Female 56 <30 Yes
1731 AB 2515180 17406.09 bachelors Female 47 110+ Yes
2494 AB 2515180 8703.04 somePS Female 44 110+ Yes
852 AB 2515180 17406.09 bachelors Female 41 90:109 No
63 AB 2515180 34812.18 somePS Female 51 110+ Yes
1904 AB 2515180 17406.09 somePS Female 68 110+ NA
2012 AB 2515180 17406.09 bachelors Female 41 <30 NA
1732 AB 2515180 17406.09 bachelors Female 44 110+ Yes
3139 AB 2515180 8703.04 somePS Female 74 <30 Yes
597 AB 2515180 17406.09 college Female 32 90:109 Yes
1580 AB 2515180 17406.09 college Female 38 90:109 No
528 AB 2515180 26109.13 college Female 55 110+ NA
2597 AB 2515180 8703.04 bachelors Male 59 60-89 Yes
598 AB 2515180 17406.09 somePS Female NA 90:109 NA
2815 AB 2515180 8703.04 college Female 56 NA NA
823 AB 2515180 17406.09 HS Female 31 <30 No
1280 AB 2515180 17406.09 bachelors Male 70 NA Yes
824 AB 2515180 17406.09 HS Female 53 30-59 Yes
1514 AB 2515180 17406.09 lessHS Female 70 30-59 Yes
1906 AB 2515180 17406.09 college Female 68 30-59 Yes
825 AB 2515180 17406.09 bachelors Female 40 60-89 Yes
537 AB 2515180 26109.13 NA Male NA NA NA
2817 AB 2515180 8703.04 college Male 47 NA Yes
1733 AB 2515180 17406.09 college Male 62 60-89 No
1281 AB 2515180 17406.09 college Male 36 90:109 Yes
1960 AB 2515180 17406.09 HS Female 48 60-89 NA
272 AB 2515180 26109.13 lessHS Male 43 110+ Yes
1282 AB 2515180 17406.09 HS Male 43 30-59 NA
1979 AB 2515180 17406.09 lessHS Male 74 <30 Yes
2818 AB 2515180 8703.04 lessHS Male 74 30-59 NA
1907 AB 2515180 17406.09 HS Male 64 NA NA
1582 AB 2515180 17406.09 lessHS Male 43 110+ Yes
1515 AB 2515180 17406.09 somePS Male 35 NA NA
2937 AB 2515180 8703.04 HS Male 52 30-59 Yes
3141 AB 2515180 8703.04 somePS Female 75 <30 Yes
193 AB 2515180 34812.18 higher Female 50 NA Yes
826 AB 2515180 17406.09 HS Female 39 30-59 Yes
2177 AB 2515180 17406.09 bachelors Female 38 90:109 Yes
2819 AB 2515180 8703.04 bachelors Female 59 60-89 Yes
3175 AB 2515180 8703.04 lessHS Female 58 30-59 No
668 AB 2515180 17406.09 college Female 65 90:109 Yes
3033 AB 2515180 8703.04 higher Female 37 110+ Yes
1284 AB 2515180 17406.09 lessHS Male 77 30-59 Yes
386 AB 2515180 26109.13 HS Female 45 110+ Yes
1285 AB 2515180 17406.09 HS Male 52 110+ Yes
3193 AB 2515180 8703.04 lessHS Male 81 110+ No
1583 AB 2515180 17406.09 college Male 40 60-89 Yes
1584 AB 2515180 17406.09 higher Male 63 110+ Yes
387 AB 2515180 26109.13 HS Female 60 NA Yes
3034 AB 2515180 8703.04 college Male 30 60-89 Yes
577 AB 2515180 17406.09 lessHS Male 55 110+ Yes
1286 AB 2515180 17406.09 bachelors Female 43 110+ Yes
578 AB 2515180 17406.09 college Female 39 90:109 No
684 AB 2515180 17406.09 HS Female 74 30-59 Yes
2821 AB 2515180 8703.04 bachelors Female 36 60-89 Yes
1287 AB 2515180 17406.09 college Female 67 60-89 Yes
1585 AB 2515180 17406.09 HS Female 31 60-89 No
2971 AB 2515180 8703.04 lessHS Female 75 <30 Yes
1780 AB 2515180 17406.09 HS Male 56 NA Yes
1928 AB 2515180 17406.09 college Female 45 60-89 No
1908 AB 2515180 17406.09 HS Male 58 90:109 NA
1782 AB 2515180 17406.09 HS Female 63 30-59 NA
3176 AB 2515180 8703.04 HS Female 59 60-89 Yes
1288 AB 2515180 17406.09 bachelors Male 34 <30 Yes
2938 AB 2515180 8703.04 somePS Female 34 90:109 Yes
3142 AB 2515180 8703.04 bachelors Male 71 30-59 Yes
1691 AB 2515180 17406.09 college Male 72 30-59 NA
1810 AB 2515180 17406.09 HS Female 49 NA Yes
892 AB 2515180 17406.09 college Male 33 110+ Yes
3077 AB 2515180 8703.04 lessHS Male 64 60-89 Yes
2822 BC 3267345 4287.85 HS Female 43 30-59 Yes
2823 BC 3267345 4287.85 higher Male 85 30-59 Yes
1290 BC 3267345 8575.71 higher Male 45 110+ Yes
1291 BC 3267345 8575.71 HS Female 56 60-89 Yes
3248 BC 3267345 4287.85 somePS Male 50 90:109 Yes
268 BC 3267345 12863.56 bachelors Female 47 NA Yes
47 BC 3267345 21439.27 college Female 47 90:109 No
249 BC 3267345 12863.56 higher Female 25 110+ Yes
135 BC 3267345 17151.42 somePS Female 50 60-89 No
269 BC 3267345 12863.56 college Male 31 30-59 NA
3058 BC 3267345 4287.85 college Male 50 30-59 Yes
1517 BC 3267345 8575.71 higher Female 48 110+ Yes
1292 BC 3267345 8575.71 higher Female 35 110+ Yes
1949 BC 3267345 8575.71 bachelors Female 39 110+ Yes
3035 BC 3267345 4287.85 bachelors Female 37 60-89 No
3203 BC 3267345 4287.85 higher Male 89 30-59 No
574 BC 3267345 8575.71 college Male 47 110+ Yes
919 BC 3267345 8575.71 HS Female 19 NA NA
2824 BC 3267345 4287.85 lessHS Female 87 <30 Yes
3036 BC 3267345 4287.85 college Male 68 <30 Yes
1950 BC 3267345 8575.71 college Male 39 90:109 NA
649 BC 3267345 8575.71 higher Male 75 60-89 Yes
153 BC 3267345 17151.42 bachelors Male 75 110+ Yes
474 BC 3267345 12863.56 college Male 25 60-89 Yes
2947 BC 3267345 4287.85 bachelors Female 57 30-59 NA
2573 BC 3267345 4287.85 HS Female 82 <30 NA
459 BC 3267345 12863.56 HS Female 46 90:109 Yes
2825 BC 3267345 4287.85 NA Male 46 30-59 Yes
388 BC 3267345 12863.56 college Female 55 90:109 Yes
3197 BC 3267345 4287.85 higher Male 57 90:109 NA
1294 BC 3267345 8575.71 bachelors Female 43 110+ Yes
3066 BC 3267345 4287.85 lessHS Male 77 NA NA
1388 BC 3267345 8575.71 bachelors Male 37 110+ NA
560 BC 3267345 8575.71 somePS Male 67 NA Yes
538 BC 3267345 12863.56 bachelors Female NA NA NA
3177 BC 3267345 4287.85 HS Female 69 <30 Yes
1374 BC 3267345 8575.71 college Female 75 30-59 Yes
2974 BC 3267345 4287.85 college Female 35 30-59 NA
893 BC 3267345 8575.71 bachelors Female 49 110+ Yes
1785 BC 3267345 8575.71 bachelors Female 42 30-59 NA
1692 BC 3267345 8575.71 lessHS Male NA <30 NA
2402 BC 3267345 8575.71 HS Male 64 NA Yes
2988 BC 3267345 4287.85 HS Female 77 <30 Yes
927 BC 3267345 8575.71 higher Male NA 90:109 NA
419 BC 3267345 12863.56 bachelors Female 34 90:109 NA
900 BC 3267345 8575.71 college Female 67 NA Yes
3213 BC 3267345 4287.85 somePS Female 56 <30 NA
3037 BC 3267345 4287.85 bachelors Female 76 30-59 Yes
1773 BC 3267345 8575.71 bachelors Female 58 NA NA
2949 BC 3267345 4287.85 HS Female 79 <30 NA
40 BC 3267345 21439.27 HS Male 20 30-59 No
2619 BC 3267345 4287.85 higher Male 58 NA Yes
1909 BC 3267345 8575.71 bachelors Male 54 110+ Yes
102 BC 3267345 17151.42 HS Female 59 110+ NA
1910 BC 3267345 8575.71 bachelors Female 62 60-89 Yes
1748 BC 3267345 8575.71 somePS Female NA NA No
3038 BC 3267345 4287.85 college Male 49 <30 Yes
2989 BC 3267345 4287.85 bachelors Female 86 30-59 Yes
3145 BC 3267345 4287.85 HS Female 66 30-59 NA
599 BC 3267345 8575.71 HS Female 52 60-89 Yes
273 BC 3267345 12863.56 HS Female 65 60-89 Yes
2555 BC 3267345 4287.85 college Female 45 <30 Yes
1296 BC 3267345 8575.71 HS Male 41 110+ NA
920 BC 3267345 8575.71 bachelors Male 45 60-89 Yes
1375 BC 3267345 8575.71 bachelors Female 68 NA NA
2013 BC 3267345 8575.71 HS Male 33 60-89 NA
1297 BC 3267345 8575.71 college Male 41 NA NA
1996 BC 3267345 8575.71 bachelors Female 39 110+ NA
2499 BC 3267345 4287.85 bachelors Female 58 60-89 Yes
2061 BC 3267345 8575.71 college Female 26 90:109 NA
2827 BC 3267345 4287.85 HS Male 65 30-59 Yes
2618 BC 3267345 4287.85 college Female 50 NA NA
2828 BC 3267345 4287.85 HS Female 91 NA Yes
1298 BC 3267345 8575.71 HS Female NA NA Yes
2556 BC 3267345 4287.85 bachelors Female 34 60-89 Yes
2829 BC 3267345 4287.85 somePS Female 75 NA Yes
2871 BC 3267345 4287.85 HS Female 62 <30 Yes
3039 BC 3267345 4287.85 somePS Female 70 60-89 Yes
2830 BC 3267345 4287.85 college Female 78 <30 Yes
1299 BC 3267345 8575.71 higher Male 55 110+ NA
600 BC 3267345 8575.71 HS Male 57 110+ Yes
1300 BC 3267345 8575.71 college Female 48 NA Yes
2831 BC 3267345 4287.85 HS Female 78 NA NA
1301 BC 3267345 8575.71 bachelors Female NA NA NA
1376 BC 3267345 8575.71 college Female 66 110+ NA
2403 BC 3267345 8575.71 bachelors Female 28 60-89 Yes
3156 BC 3267345 4287.85 somePS Male 65 <30 Yes
21 BC 3267345 21439.27 somePS Female 19 NA Yes
412 BC 3267345 12863.56 higher Female 62 110+ Yes
103 BC 3267345 17151.42 somePS Female 22 110+ NA
946 BC 3267345 8575.71 HS Female 78 30-59 Yes
1760 BC 3267345 8575.71 higher Male NA NA NA
3224 BC 3267345 4287.85 bachelors Male 42 30-59 Yes
1302 BC 3267345 8575.71 bachelors Female 47 110+ Yes
1586 BC 3267345 8575.71 higher Female 29 60-89 Yes
52 BC 3267345 21439.27 NA Male 63 NA No
1303 BC 3267345 8575.71 college Female 85 30-59 NA
1693 BC 3267345 8575.71 bachelors Female 33 30-59 Yes
704 BC 3267345 8575.71 college Female NA <30 Yes
601 BC 3267345 8575.71 bachelors Male 38 110+ Yes
2832 BC 3267345 4287.85 HS Female 68 NA No
2975 BC 3267345 4287.85 college Female 32 NA Yes
2833 BC 3267345 4287.85 lessHS Male 76 NA Yes
3067 BC 3267345 4287.85 HS Female 37 30-59 NA
3178 BC 3267345 4287.85 bachelors Female 67 NA No
3040 BC 3267345 4287.85 bachelors Female 74 60-89 Yes
1304 BC 3267345 8575.71 lessHS Female 88 NA Yes
1305 BC 3267345 8575.71 college Female 39 60-89 Yes
331 BC 3267345 12863.56 somePS Female 27 30-59 Yes
270 BC 3267345 12863.56 bachelors Female 50 90:109 NA
1797 BC 3267345 8575.71 HS Male 75 30-59 Yes
1306 BC 3267345 8575.71 college Female 63 110+ NA
1761 BC 3267345 8575.71 bachelors Female 48 NA Yes
266 BC 3267345 12863.56 bachelors Female 58 60-89 Yes
650 BC 3267345 8575.71 college Male 55 90:109 Yes
3071 BC 3267345 4287.85 higher Male 30 NA Yes
1519 BC 3267345 8575.71 HS Female 57 110+ Yes
2834 BC 3267345 4287.85 bachelors Female 28 30-59 NA
1911 BC 3267345 8575.71 bachelors Male 49 90:109 Yes
580 BC 3267345 8575.71 bachelors Female 35 90:109 Yes
83 BC 3267345 17151.42 bachelors Female 40 NA NA
2835 BC 3267345 4287.85 HS Male 45 30-59 Yes
561 BC 3267345 8575.71 college Female NA NA Yes
3046 BC 3267345 4287.85 HS Female 91 <30 Yes
194 BC 3267345 17151.42 somePS Female 20 NA Yes
1762 BC 3267345 8575.71 HS Male 44 <30 Yes
2837 BC 3267345 4287.85 somePS Female 75 <30 Yes
2838 BC 3267345 4287.85 bachelors Male 82 NA Yes
3208 BC 3267345 4287.85 college Female 42 60-89 No
3209 BC 3267345 4287.85 bachelors Female 41 30-59 NA
1804 BC 3267345 8575.71 higher Male 60 60-89 NA
123 BC 3267345 17151.42 HS Male 54 110+ NA
1378 BC 3267345 8575.71 college Female 70 30-59 Yes
925 BC 3267345 8575.71 somePS Male 40 110+ NA
2178 BC 3267345 8575.71 HS Male 58 60-89 NA
2628 BC 3267345 4287.85 HS Female 86 30-59 Yes
932 BC 3267345 8575.71 HS Female 65 <30 NA
1309 BC 3267345 8575.71 college Female 56 60-89 Yes
174 BC 3267345 17151.42 HS Female 53 110+ Yes
1587 BC 3267345 8575.71 lessHS Female 80 90:109 NA
1310 BC 3267345 8575.71 bachelors Female 62 110+ NA
1311 BC 3267345 8575.71 bachelors Male 37 110+ Yes
1312 BC 3267345 8575.71 bachelors Female 55 110+ NA
1925 BC 3267345 8575.71 higher Female 65 NA Yes
274 BC 3267345 12863.56 somePS Male 19 30-59 Yes
1734 BC 3267345 8575.71 college Male 21 110+ NA
858 BC 3267345 8575.71 somePS Male 33 30-59 Yes
263 BC 3267345 12863.56 bachelors Male 59 110+ Yes
2612 BC 3267345 4287.85 bachelors Male 55 30-59 NA
3179 BC 3267345 4287.85 bachelors Female 50 110+ Yes
3146 BC 3267345 4287.85 bachelors Male 76 30-59 NA
1913 BC 3267345 8575.71 HS Female 64 NA Yes
1766 BC 3267345 8575.71 HS Female 58 <30 Yes
2572 BC 3267345 4287.85 lessHS Male 55 <30 No
1313 BC 3267345 8575.71 bachelors Female NA 60-89 NA
1600 BC 3267345 8575.71 bachelors Female 76 NA Yes
947 BC 3267345 8575.71 somePS Female 57 60-89 Yes
1314 BC 3267345 8575.71 lessHS Female 64 NA Yes
2179 BC 3267345 8575.71 HS Male 70 30-59 Yes
1966 BC 3267345 8575.71 bachelors Female 61 60-89 Yes
902 BC 3267345 8575.71 lessHS Female 65 60-89 Yes
853 BC 3267345 8575.71 lessHS Female 42 NA No
3180 BC 3267345 4287.85 bachelors Female 63 30-59 Yes
2608 BC 3267345 4287.85 HS Female 66 <30 Yes
1315 BC 3267345 8575.71 bachelors Female 52 90:109 NA
1963 BC 3267345 8575.71 HS Female 85 NA Yes
602 BC 3267345 8575.71 lessHS Female 59 60-89 Yes
730 BC 3267345 8575.71 higher Female 27 60-89 NA
2493 BC 3267345 4287.85 bachelors Female 81 90:109 Yes
2062 BC 3267345 8575.71 college Female 67 NA Yes
2840 BC 3267345 4287.85 HS Female 84 <30 NA
2976 BC 3267345 4287.85 HS Male 69 <30 Yes
1694 BC 3267345 8575.71 bachelors Male 65 NA Yes
332 BC 3267345 12863.56 college Female 53 30-59 Yes
1763 BC 3267345 8575.71 bachelors Male 33 60-89 NA
2841 BC 3267345 4287.85 bachelors Male 24 <30 NA
1316 BC 3267345 8575.71 HS Female NA NA NA
104 BC 3267345 17151.42 college Female 65 60-89 Yes
827 BC 3267345 8575.71 college Female 50 110+ NA
2447 BC 3267345 4287.85 somePS Female 78 NA Yes
1318 BC 3267345 8575.71 college Male 42 90:109 Yes
1964 BC 3267345 8575.71 somePS Female 80 30-59 Yes
426 BC 3267345 12863.56 HS Female 53 30-59 Yes
220 BC 3267345 12863.56 somePS Female 20 30-59 Yes
496 BC 3267345 12863.56 HS Male 35 <30 Yes
87 BC 3267345 17151.42 HS Male 37 <30 No
2599 BC 3267345 4287.85 bachelors Female 44 60-89 Yes
1319 BC 3267345 8575.71 HS Female 48 30-59 NA
2180 BC 3267345 8575.71 HS Male 30 30-59 NA
2940 BC 3267345 4287.85 college Female 57 <30 Yes
2557 BC 3267345 4287.85 HS Female 66 NA Yes
1601 BC 3267345 8575.71 bachelors Female 70 <30 Yes
1320 BC 3267345 8575.71 college Male 74 60-89 Yes
1533 BC 3267345 8575.71 somePS Female 44 30-59 NA
1323 BC 3267345 8575.71 bachelors Male 39 60-89 Yes
2863 BC 3267345 4287.85 bachelors Female 79 <30 Yes
1914 BC 3267345 8575.71 bachelors Female 73 60-89 Yes
2843 BC 3267345 4287.85 bachelors Female 69 NA Yes
2181 BC 3267345 8575.71 HS Male 38 110+ No
828 BC 3267345 8575.71 HS Female 67 30-59 Yes
954 BC 3267345 8575.71 somePS Female 68 <30 Yes
1324 BC 3267345 8575.71 higher Female 66 60-89 No
2844 BC 3267345 4287.85 lessHS Female 79 <30 Yes
948 BC 3267345 8575.71 bachelors Female 51 90:109 Yes
88 BC 3267345 17151.42 HS Male 46 60-89 Yes
334 BC 3267345 12863.56 somePS Female 21 NA NA
1325 BC 3267345 8575.71 lessHS Female 85 30-59 Yes
1326 BC 3267345 8575.71 college Male 56 NA Yes
2847 BC 3267345 4287.85 bachelors Male 40 30-59 NA
3442 BC 3267345 4287.85 bachelors Female 25 60-89 NA
1930 BC 3267345 8575.71 HS Male 75 NA Yes
1980 BC 3267345 8575.71 college Female 55 60-89 Yes
2484 BC 3267345 4287.85 HS Female 37 30-59 Yes
950 BC 3267345 8575.71 college Male 33 60-89 Yes
1602 BC 3267345 8575.71 higher Male 91 110+ Yes
934 BC 3267345 8575.71 somePS Female 59 30-59 Yes
1589 BC 3267345 8575.71 somePS Male 60 NA NA
1327 BC 3267345 8575.71 bachelors Male 37 60-89 Yes
1915 BC 3267345 8575.71 HS Male 54 90:109 Yes
1603 BC 3267345 8575.71 somePS Male 63 30-59 Yes
2864 BC 3267345 4287.85 college Female 73 NA Yes
1328 BC 3267345 8575.71 bachelors Male 69 30-59 Yes
335 BC 3267345 12863.56 bachelors Female 31 30-59 NA
1595 BC 3267345 8575.71 bachelors Male 70 90:109 Yes
2610 BC 3267345 4287.85 HS Male 66 NA Yes
264 BC 3267345 12863.56 higher Female 78 30-59 Yes
1329 BC 3267345 8575.71 bachelors Male 58 110+ Yes
497 BC 3267345 12863.56 college Female 29 NA Yes
2399 BC 3267345 8575.71 college Female 39 60-89 Yes
2448 BC 3267345 4287.85 college Female 57 30-59 Yes
3317 BC 3267345 4287.85 higher Female 75 <30 Yes
529 BC 3267345 12863.56 college Male 61 110+ NA
2609 BC 3267345 4287.85 bachelors Female 45 NA Yes
1697 BC 3267345 8575.71 HS Female 43 <30 Yes
1330 BC 3267345 8575.71 higher Female 36 90:109 NA
336 BC 3267345 12863.56 HS Female 24 90:109 Yes
3249 BC 3267345 4287.85 higher Female 44 30-59 Yes
2848 BC 3267345 4287.85 somePS Female 77 30-59 Yes
2849 BC 3267345 4287.85 lessHS Male 62 30-59 NA
2978 BC 3267345 4287.85 bachelors Male 48 30-59 Yes
651 BC 3267345 8575.71 bachelors Female 39 30-59 Yes
955 BC 3267345 8575.71 college Male 61 30-59 No
1331 BC 3267345 8575.71 HS Female 51 <30 No
3222 BC 3267345 4287.85 bachelors Female 25 110+ NA
1332 BC 3267345 8575.71 higher Male 77 NA Yes
2156 BC 3267345 8575.71 higher Female 37 90:109 Yes
1520 BC 3267345 8575.71 college Male 38 90:109 NA
604 BC 3267345 8575.71 bachelors Male 32 110+ Yes
1698 BC 3267345 8575.71 higher Male 63 60-89 Yes
3160 BC 3267345 4287.85 somePS Male 33 30-59 NA
373 BC 3267345 12863.56 college Male 60 NA No
1594 BC 3267345 8575.71 bachelors Male 61 60-89 Yes
2600 BC 3267345 4287.85 somePS Female 61 <30 Yes
1333 BC 3267345 8575.71 HS Female 58 90:109 Yes
3247 BC 3267345 4287.85 HS Female 32 60-89 NA
605 BC 3267345 8575.71 higher Male 63 110+ Yes
1334 BC 3267345 8575.71 higher Female 37 NA Yes
1335 BC 3267345 8575.71 bachelors Female 55 110+ Yes
894 BC 3267345 8575.71 college Male 62 30-59 Yes
342 BC 3267345 12863.56 bachelors Male 57 90:109 Yes
2979 BC 3267345 4287.85 higher Male 63 NA Yes
2601 BC 3267345 4287.85 bachelors Female 71 30-59 Yes
1699 BC 3267345 8575.71 HS Male 47 <30 Yes
1590 BC 3267345 8575.71 somePS Female 48 NA Yes
1703 BC 3267345 8575.71 somePS Female 67 <30 Yes
1521 BC 3267345 8575.71 college Male 58 60-89 NA
2850 BC 3267345 4287.85 somePS Female 77 60-89 Yes
2868 BC 3267345 4287.85 lessHS Female 62 <30 NA
37 BC 3267345 21439.27 somePS Male 20 30-59 No
2449 BC 3267345 4287.85 bachelors Male 76 NA NA
2865 BC 3267345 4287.85 HS Female 68 <30 No
1522 BC 3267345 8575.71 HS Male 68 90:109 Yes
1591 BC 3267345 8575.71 HS Female 53 90:109 Yes
390 BC 3267345 12863.56 HS Female 49 NA NA
669 BC 3267345 8575.71 college Female 63 NA Yes
2980 BC 3267345 4287.85 college Female 76 <30 NA
2425 BC 3267345 8575.71 higher Male NA NA NA
2182 BC 3267345 8575.71 HS Female 58 30-59 No
1380 BC 3267345 8575.71 bachelors Male 72 60-89 NA
175 BC 3267345 17151.42 lessHS Female 51 <30 No
860 BC 3267345 8575.71 HS Female 75 30-59 Yes
2948 BC 3267345 4287.85 college Female 79 <30 Yes
3195 BC 3267345 4287.85 college Female 48 60-89 NA
1338 BC 3267345 8575.71 HS Female 39 <30 NA
132 BC 3267345 17151.42 somePS Male 19 60-89 Yes
3147 BC 3267345 4287.85 HS Female 69 30-59 NA
1918 BC 3267345 8575.71 higher Female 48 90:109 NA
1701 BC 3267345 8575.71 HS Male 69 30-59 Yes
3181 BC 3267345 4287.85 HS Female 88 30-59 Yes
895 BC 3267345 8575.71 bachelors Female 69 NA Yes
3444 BC 3267345 4287.85 lessHS Male 91 <30 Yes
1339 BC 3267345 8575.71 somePS Female 59 110+ Yes
1735 BC 3267345 8575.71 HS Male 51 90:109 Yes
337 BC 3267345 12863.56 lessHS Male 56 90:109 Yes
