school	iq	test	ses	class.size	meanses	meaniq
3226	196	15.5	55	50	27	28.963	12.204
3227	196	9.5	30	23	27	28.963	12.204
3228	196	7.5	26	18	27	28.963	12.204
3229	196	14	45	23	27	28.963	12.204
3230	196	10.5	35	18	27	28.963	12.204
3231	196	10.5	37	40	27	28.963	12.204
3232	196	12.5	45	40	27	28.963	12.204
3233	197	14	43	27	35	27.15	13.6
3234	197	13.5	50	23	35	27.15	13.6
3235	197	12.5	46	30	35	27.15	13.6
3236	197	15	50	27	35	27.15	13.6
3237	197	13.5	53	30	35	27.15	13.6
3238	197	14.5	53	30	35	27.15	13.6
3239	197	10.5	37	23	35	27.15	13.6
3240	197	12	46	27	35	27.15	13.6
3241	197	11.5	45	33	35	27.15	13.6
3242	197	15.5	51	30	35	27.15	13.6
3243	197	11.5	37	27	35	27.15	13.6
3244	197	14.5	49	23	35	27.15	13.6
3245	197	15	46	23	35	27.15	13.6
3246	197	13	37	20	35	27.15	13.6
3247	197	12	37	20	35	27.15	13.6
3248	197	13	23	23	35	27.15	13.6
3249	197	13.5	47	30	35	27.15	13.6
3250	197	12.5	49	30	35	27.15	13.6
3251	197	18	51	40	35	27.15	13.6
3252	197	16.5	56	27	35	27.15	13.6
3253	198	8.5	NA	23	22	20.375	10.875
3254	198	11.5	30	23	22	20.375	10.875
3255	198	11	28	10	22	20.375	10.875
3256	198	13.5	45	30	22	20.375	10.875
3257	198	9.5	31	17	22	20.375	10.875
3258	198	8.5	29	10	22	20.375	10.875
3259	198	14	49	25	22	20.375	10.875
3260	198	10.5	43	25	22	20.375	10.875
3261	199	6.5	14	10	37	18.452	11.109
3262	199	11	40	NA	37	18.452	11.109
3263	199	14.5	49	40	37	18.452	11.109
3264	199	12.5	40	40	37	18.452	11.109
3265	199	13	39	45	37	18.452	11.109
3266	199	13	33	17	37	18.452	11.109
3267	199	13.5	30	40	37	18.452	11.109
3268	199	10.5	31	20	37	18.452	11.109
3269	199	9	37	30	37	18.452	11.109
3270	199	14	53	27	37	18.452	11.109
3271	199	15	42	20	37	18.452	11.109
3272	199	11.5	31	20	37	18.452	11.109
3273	199	10	35	20	37	18.452	11.109
3274	199	9	22	20	37	18.452	11.109
3275	199	9.5	28	10	37	18.452	11.109
3276	199	8.5	33	10	37	18.452	11.109
3277	199	10	21	10	37	18.452	11.109
3278	199	8	24	23	37	18.452	11.109
3279	199	7	22	10	37	18.452	11.109
3280	199	11.5	46	15	37	18.452	11.109
3281	199	11	25	10	37	18.452	11.109
3282	199	8.5	27	10	37	18.452	11.109
3283	199	13.5	43	15	37	18.452	11.109
3284	199	11	36	15	37	18.452	11.109
3285	199	10	26	10	37	18.452	11.109
3286	199	12.5	46	10	37	18.452	11.109
3287	199	12	46	10	37	18.452	11.109
3288	199	14.5	44	10	37	18.452	11.109
3289	199	10.5	32	15	37	18.452	11.109
3290	199	13.5	35	20	37	18.452	11.109
3291	199	9	26	10	37	18.452	11.109
3292	199	12	34	10	37	18.452	11.109
3293	201	9	24	17	29	27.16	12.308
3294	201	9	38	15	29	27.16	12.308
3295	201	9	27	19	29	27.16	12.308
3296	201	11	47	32	29	27.16	12.308
3297	201	13	48	39	29	27.16	12.308
3298	201	12	45	30	29	27.16	12.308
3299	201	11.5	42	NA	29	27.16	12.308
3300	201	11.5	46	26	29	27.16	12.308
3301	201	14.5	49	19	29	27.16	12.308
3302	201	14	45	28	29	27.16	12.308
3303	201	13.5	49	39	29	27.16	12.308
3304	201	13	39	17	29	27.16	12.308
3305	201	9.5	NA	34	29	27.16	12.308
3306	201	13	52	17	29	27.16	12.308
3307	201	11.5	47	17	29	27.16	12.308
3308	201	11.5	46	11	29	27.16	12.308
3309	201	15.5	49	45	29	27.16	12.308
3310	201	11.5	50	11	29	27.16	12.308
3311	201	14	52	36	29	27.16	12.308
3312	201	14	50	28	29	27.16	12.308
3313	201	11	50	45	29	27.16	12.308
3314	201	11	50	34	29	27.16	12.308
3315	201	14.5	49	28	29	27.16	12.308
3316	201	15	54	45	29	27.16	12.308
3317	201	13	56	36	29	27.16	12.308
3318	201	14	53	11	29	27.16	12.308
3319	202	8.5	43	34	23	22.286	11.607
3320	202	10	37	19	23	22.286	11.607
3321	202	12.5	55	24	23	22.286	11.607
3322	202	13	46	24	23	22.286	11.607
3323	202	12	57	19	23	22.286	11.607
3324	202	10.5	46	19	23	22.286	11.607
3325	202	13.5	58	41	23	22.286	11.607
3326	202	11.5	49	13	23	22.286	11.607
3327	202	13.5	49	22	23	22.286	11.607
3328	202	9.5	45	10	23	22.286	11.607
3329	202	11.5	53	26	23	22.286	11.607
3330	202	12.5	51	19	23	22.286	11.607
3331	202	10.5	40	21	23	22.286	11.607
3332	202	13.5	55	21	23	22.286	11.607
3333	203	10	39	20	19	21.6	11.667
3334	203	12	38	20	19	21.6	11.667
3335	203	9.5	27	24	19	21.6	11.667
3336	203	12.5	43	27	19	21.6	11.667
3337	203	8	28	14	19	21.6	11.667
3338	203	10.5	38	29	19	21.6	11.667
3339	203	12	30	27	19	21.6	11.667
3340	203	15.5	49	17	19	21.6	11.667
3341	203	12	36	NA	19	21.6	11.667
3342	203	13.5	48	20	19	21.6	11.667
3343	203	10.5	43	17	19	21.6	11.667
3344	203	11.5	55	34	19	21.6	11.667
3345	203	NA	42	20	19	21.6	11.667
3346	203	12.5	43	29	19	21.6	11.667
3347	203	12.5	37	11	19	21.6	11.667
3348	203	12.5	51	15	19	21.6	11.667
3349	204	NA	35	34	26	37.48	11.271
3350	204	12	45	40	26	37.48	11.271
3351	204	13	47	40	26	37.48	11.271
3352	204	12.5	45	20	26	37.48	11.271
3353	204	10	32	38	26	37.48	11.271
3354	204	11	32	50	26	37.48	11.271
3355	204	13	47	30	26	37.48	11.271
3356	204	10	28	40	26	37.48	11.271
3357	204	14	46	45	26	37.48	11.271
3358	204	13	37	37	26	37.48	11.271
3359	204	12.5	40	43	26	37.48	11.271
3360	204	13.5	42	40	26	37.48	11.271
3361	204	9.5	53	43	26	37.48	11.271
3362	204	11	22	37	26	37.48	11.271
3363	204	8.5	21	20	26	37.48	11.271
3364	204	10.5	37	37	26	37.48	11.271
3365	204	11	42	38	26	37.48	11.271
3366	204	8.5	42	47	26	37.48	11.271
3367	204	8.5	35	37	26	37.48	11.271
3368	204	12.5	51	40	26	37.48	11.271
3369	204	10.5	46	37	26	37.48	11.271
3370	204	10.5	31	37	26	37.48	11.271
3371	204	10	40	27	26	37.48	11.271
3372	204	11	52	33	26	37.48	11.271
3373	204	14	47	47	26	37.48	11.271
3374	206	12.5	39	18	11	22.273	12.773
3375	206	12	39	20	11	22.273	12.773
3376	206	14	52	35	11	22.273	12.773
3377	206	12	48	23	11	22.273	12.773
3378	206	13	40	18	11	22.273	12.773
3379	206	12.5	47	28	11	22.273	12.773
3380	206	11.5	45	20	11	22.273	12.773
3381	206	14.5	56	25	11	22.273	12.773
3382	206	13.5	51	20	11	22.273	12.773
3383	206	12.5	47	20	11	22.273	12.773
3384	206	12.5	38	18	11	22.273	12.773
3385	207	9.5	29	25	20	25.15	11.525
3386	207	13	31	20	20	25.15	11.525
3387	207	7.5	NA	17	20	25.15	11.525
3388	207	12	26	26	20	25.15	11.525
3389	207	12	37	25	20	25.15	11.525
3390	207	11.5	34	29	20	25.15	11.525
3391	207	12	39	20	20	25.15	11.525
3392	207	10	33	29	20	25.15	11.525
3393	207	11.5	38	17	20	25.15	11.525
3394	207	9.5	31	20	20	25.15	11.525
3395	207	12.5	44	23	20	25.15	11.525
3396	207	11.5	38	20	20	25.15	11.525
3397	207	13	36	25	20	25.15	11.525
3398	207	12	25	37	20	25.15	11.525
3399	207	12	44	20	20	25.15	11.525
3400	207	13	26	17	20	25.15	11.525
3401	207	14	47	29	20	25.15	11.525
3402	207	9	23	44	20	25.15	11.525
3403	207	13	36	20	20	25.15	11.525
3404	207	12	43	40	20	25.15	11.525
3405	208	14	47	43	20	24	11.875
3406	208	12.5	48	17	20	24	11.875
3407	208	10.5	42	15	20	24	11.875
3408	208	14.5	39	20	20	24	11.875
3409	208	12	37	22	20	24	11.875
3410	208	12	46	30	20	24	11.875
3411	208	12.5	46	22	20	24	11.875
3412	208	11.5	58	26	20	24	11.875
3413	208	9.5	39	20	20	24	11.875
3414	208	10.5	56	28	20	24	11.875
3415	208	10.5	45	30	20	24	11.875
3416	208	12.5	51	15	20	24	11.875
3417	209	9.5	NA	11	27	20.8	11.865
3418	209	10	NA	23	27	20.8	11.865
3419	209	11.5	34	NA	27	20.8	11.865
3420	209	11	36	30	27	20.8	11.865
3421	209	10.5	26	10	27	20.8	11.865
3422	209	11	37	17	27	20.8	11.865
3423	209	12	48	10	27	20.8	11.865
3424	209	10.5	33	13	27	20.8	11.865
3425	209	11.5	43	27	27	20.8	11.865
3426	209	14.5	52	13	27	20.8	11.865
3427	209	13	42	20	27	20.8	11.865
3428	209	13	53	17	27	20.8	11.865
3429	209	11	47	20	27	20.8	11.865
3430	209	15	55	23	27	20.8	11.865
3431	209	9.5	39	10	27	20.8	11.865
3432	209	13	33	20	27	20.8	11.865
3433	209	12.5	46	43	27	20.8	11.865
3434	209	12.5	45	50	27	20.8	11.865
3435	209	11	49	10	27	20.8	11.865
3436	209	12.5	48	23	27	20.8	11.865
3437	209	12.5	47	33	27	20.8	11.865
3438	209	13	40	20	27	20.8	11.865
3439	209	13.5	39	47	27	20.8	11.865
3440	209	11.5	47	10	27	20.8	11.865
3441	209	11.5	41	10	27	20.8	11.865
3442	209	11.5	41	10	27	20.8	11.865
3443	210	13.5	45	35	17	37.062	12.875
3444	210	11.5	40	40	17	37.062	12.875
3445	210	12.5	55	35	17	37.062	12.875
3446	210	15.5	50	43	17	37.062	12.875
3447	210	12	53	48	17	37.062	12.875
3448	210	15.5	52	48	17	37.062	12.875
3449	210	9	29	30	17	37.062	12.875
3450	210	13.5	46	35	17	37.062	12.875
3451	210	12	27	40	17	37.062	12.875
3452	210	13	33	30	17	37.062	12.875
3453	210	12	31	43	17	37.062	12.875
3454	210	13.5	47	38	17	37.062	12.875
3455	210	14.5	56	35	17	37.062	12.875
3456	210	9	28	28	17	37.062	12.875
3457	210	14.5	44	35	17	37.062	12.875
3458	210	14.5	40	30	17	37.062	12.875
3459	211	10	29	20	NA	18.7	9.825
3460	211	10	34	21	NA	18.7	9.825
3461	211	9	24	20	NA	18.7	9.825
3462	211	8	16	17	NA	18.7	9.825
3463	211	8.5	26	11	NA	18.7	9.825
3464	211	10.5	47	21	NA	18.7	9.825
3465	211	10.5	36	11	NA	18.7	9.825
3466	211	5	21	11	NA	18.7	9.825
3467	211	8	16	20	NA	18.7	9.825
3468	211	9	23	20	NA	18.7	9.825
3469	211	7	27	17	NA	18.7	9.825
3470	211	11.5	38	25	NA	18.7	9.825
3471	211	7	36	20	NA	18.7	9.825
3472	211	10.5	40	21	NA	18.7	9.825
3473	211	11	38	20	NA	18.7	9.825
3474	211	12	26	17	NA	18.7	9.825
3475	211	10.5	31	11	NA	18.7	9.825
3476	211	15	51	22	NA	18.7	9.825
3477	211	11	48	20	NA	18.7	9.825
3478	211	12.5	46	29	NA	18.7	9.825
3479	212	9	34	25	25	20.56	11.94
3480	212	12.5	32	18	25	20.56	11.94
3481	212	8.5	28	20	25	20.56	11.94
3482	212	13	49	33	25	20.56	11.94
3483	212	13	42	18	25	20.56	11.94
3484	212	11	50	23	25	20.56	11.94
3485	212	13	46	15	25	20.56	11.94
3486	212	15	51	23	25	20.56	11.94
3487	212	12.5	42	18	25	20.56	11.94
3488	212	14.5	42	18	25	20.56	11.94
3489	212	8.5	40	18	25	20.56	11.94
3490	212	16.5	46	27	25	20.56	11.94
3491	212	10	35	18	25	20.56	11.94
3492	212	14	42	17	25	20.56	11.94
3493	212	13.5	52	15	25	20.56	11.94
3494	212	11.5	47	25	25	20.56	11.94
3495	212	11.5	47	23	25	20.56	11.94
3496	212	5.5	33	18	25	20.56	11.94
3497	212	12.5	43	25	25	20.56	11.94
3498	212	13	46	17	25	20.56	11.94
3499	212	13.5	49	18	25	20.56	11.94
3500	212	11	26	18	25	20.56	11.94
3501	212	12	35	18	25	20.56	11.94
3502	212	11.5	45	18	25	20.56	11.94
3503	212	12	49	28	25	20.56	11.94
3504	213	7.5	33	10	23	23.05	11.841
3505	213	9	35	26	23	23.05	11.841
3506	213	11.5	44	10	23	23.05	11.841
3507	213	15	42	NA	23	23.05	11.841
3508	213	13.5	NA	34	23	23.05	11.841
3509	213	10	28	18	23	23.05	11.841
3510	213	11	45	18	23	23.05	11.841
3511	213	15.5	40	26	23	23.05	11.841
3512	213	11	41	18	23	23.05	11.841
3513	213	11.5	37	18	23	23.05	11.841
3514	213	13	50	10	23	23.05	11.841
3515	213	10.5	38	10	23	23.05	11.841
3516	213	11	45	18	23	23.05	11.841
3517	213	9	34	49	23	23.05	11.841
3518	213	12.5	47	49	23	23.05	11.841
3519	213	14	41	26	23	23.05	11.841
3520	213	12	43	18	23	23.05	11.841
3521	213	16.5	29	18	23	23.05	11.841
3522	213	11	38	NA	23	23.05	11.841
3523	213	12	45	26	23	23.05	11.841
3524	213	12	47	49	23	23.05	11.841
3525	213	11.5	41	10	23	23.05	11.841
3526	214	9	34	NA	27	23.048	10.174
3527	214	4.5	34	NA	27	23.048	10.174
3528	214	10	21	15	27	23.048	10.174
3529	214	9	33	20	27	23.048	10.174
3530	214	7	33	10	27	23.048	10.174
3531	214	10	21	20	27	23.048	10.174
3532	214	11.5	34	20	27	23.048	10.174
3533	214	8	31	20	27	23.048	10.174
3534	214	10.5	27	20	27	23.048	10.174
3535	214	12	32	20	27	23.048	10.174
3536	214	12	41	47	27	23.048	10.174
3537	214	7	22	20	27	23.048	10.174
3538	214	14	34	15	27	23.048	10.174
3539	214	6	22	20	27	23.048	10.174
3540	214	17	52	40	27	23.048	10.174
3541	214	7	23	20	27	23.048	10.174
3542	214	11.5	35	37	27	23.048	10.174
3543	214	9	35	15	27	23.048	10.174
3544	214	10	26	15	27	23.048	10.174
3545	214	13.5	40	20	27	23.048	10.174
3546	214	15.5	49	43	27	23.048	10.174
3547	214	7.5	36	17	27	23.048	10.174
3548	214	12.5	36	30	27	23.048	10.174
3549	215	10.5	42	17	16	23.333	11.625
3550	215	9	32	10	16	23.333	11.625
3551	215	11	37	27	16	23.333	11.625
3552	215	14.5	46	50	16	23.333	11.625
3553	215	10	35	23	16	23.333	11.625
3554	215	11.5	51	20	16	23.333	11.625
3555	215	15.5	47	20	16	23.333	11.625
3556	215	11.5	47	20	16	23.333	11.625
3557	215	14	44	20	16	23.333	11.625
3558	215	11.5	49	33	16	23.333	11.625
3559	215	9	37	20	16	23.333	11.625
3560	215	11.5	35	20	16	23.333	11.625
3561	216	11.5	33	18	18	24.571	12.5
3562	216	14.5	37	20	18	24.571	12.5
3563	216	12	53	20	18	24.571	12.5
3564	216	13.5	51	38	18	24.571	12.5
3565	216	14	53	28	18	24.571	12.5
3566	216	10	36	23	18	24.571	12.5
3567	216	12	43	25	18	24.571	12.5
3568	217	14	52	20	20	23.875	12.562
3569	217	11	36	27	20	23.875	12.562
3570	217	13	50	40	20	23.875	12.562
3571	217	13	48	27	20	23.875	12.562
3572	217	13	49	20	20	23.875	12.562
3573	217	12	43	17	20	23.875	12.562
3574	217	12.5	38	20	20	23.875	12.562
3575	217	12	39	20	20	23.875	12.562
3576	218	11.5	46	NA	27	35.042	12.72
3577	218	13.5	44	35	27	35.042	12.72
3578	218	8.5	41	28	27	35.042	12.72
3579	218	15	52	35	27	35.042	12.72
3580	218	15.5	55	28	27	35.042	12.72
3581	218	16	49	33	27	35.042	12.72
3582	218	14	55	50	27	35.042	12.72
3583	218	16	42	40	27	35.042	12.72
3584	218	14	43	43	27	35.042	12.72
3585	218	11	39	33	27	35.042	12.72
3586	218	7.5	41	33	27	35.042	12.72
3587	218	14.5	56	40	27	35.042	12.72
3588	218	10.5	41	28	27	35.042	12.72
3589	218	15	49	50	27	35.042	12.72
3590	218	10.5	44	20	27	35.042	12.72
3591	218	13.5	48	50	27	35.042	12.72
3592	218	11.5	42	23	27	35.042	12.72
3593	218	10.5	48	40	27	35.042	12.72
3594	218	15	53	35	27	35.042	12.72
3595	218	13	54	35	27	35.042	12.72
3596	218	12.5	53	33	27	35.042	12.72
3597	218	13.5	44	23	27	35.042	12.72
3598	218	12.5	44	23	27	35.042	12.72
3599	218	5.5	44	33	27	35.042	12.72
3600	218	17.5	54	50	27	35.042	12.72
3601	219	9.5	36	15	32	19.5	11.643
3602	219	14.5	50	28	32	19.5	11.643
3603	219	14	43	18	32	19.5	11.643
3604	219	13.5	46	15	32	19.5	11.643
3605	219	10	51	23	32	19.5	11.643
3606	219	12.5	46	10	32	19.5	11.643
3607	219	10.5	43	15	32	19.5	11.643
3608	219	10.5	43	18	32	19.5	11.643
3609	219	10	53	25	32	19.5	11.643
3610	219	10	40	35	32	19.5	11.643
3611	219	12	35	18	32	19.5	11.643
3612	219	11.5	46	15	32	19.5	11.643
3613	219	12.5	51	20	32	19.5	11.643
3614	219	12	43	18	32	19.5	11.643
3615	220	7	25	21	19	23.667	10.583
3616	220	10	37	34	19	23.667	10.583
3617	220	11.5	49	23	19	23.667	10.583
3618	220	10.5	47	21	19	23.667	10.583
3619	220	12.5	49	20	19	23.667	10.583
3620	220	12	53	23	19	23.667	10.583
3621	222	11.5	35	NA	26	32.583	11.26
3622	222	11.5	28	40	26	32.583	11.26
3623	222	8.5	40	20	26	32.583	11.26
3624	222	11.5	40	20	26	32.583	11.26
3625	222	10.5	24	17	26	32.583	11.26
3626	222	7	22	27	26	32.583	11.26
3627	222	12	33	23	26	32.583	11.26
3628	222	11.5	37	20	26	32.583	11.26
3629	222	8	33	45	26	32.583	11.26
3630	222	12.5	53	40	26	32.583	11.26
3631	222	12	37	30	26	32.583	11.26
3632	222	12.5	49	25	26	32.583	11.26
3633	222	12.5	52	45	26	32.583	11.26
3634	222	12.5	51	40	26	32.583	11.26
3635	222	13	39	30	26	32.583	11.26
3636	222	12	46	50	26	32.583	11.26
3637	222	11	42	25	26	32.583	11.26
3638	222	11	44	50	26	32.583	11.26
3639	222	11	37	20	26	32.583	11.26
3640	222	12.5	49	30	26	32.583	11.26
3641	222	9.5	37	40	26	32.583	11.26
3642	222	13	51	35	26	32.583	11.26
3643	222	11	34	30	26	32.583	11.26
3644	222	11	32	40	26	32.583	11.26
3645	222	12.5	40	40	26	32.583	11.26
3646	224	11.5	40	30	13	28.769	12.385
3647	224	12.5	41	30	13	28.769	12.385
3648	224	10.5	36	37	13	28.769	12.385
3649	224	14	49	33	13	28.769	12.385
3650	224	11	45	30	13	28.769	12.385
3651	224	13.5	43	30	13	28.769	12.385
3652	224	12.5	35	20	13	28.769	12.385
3653	224	15	48	23	13	28.769	12.385
3654	224	16.5	46	30	13	28.769	12.385
3655	224	13	43	20	13	28.769	12.385
3656	224	12.5	44	38	13	28.769	12.385
3657	224	8.5	33	23	13	28.769	12.385
3658	224	10	40	30	13	28.769	12.385
3659	225	9.5	30	11	23	19.435	11.63
3660	225	15	44	11	23	19.435	11.63
3661	225	12	45	17	23	19.435	11.63
3662	225	10.5	38	17	23	19.435	11.63
3663	225	8	35	19	23	19.435	11.63
3664	225	9	39	17	23	19.435	11.63
3665	225	9	40	11	23	19.435	11.63
3666	225	11.5	43	13	23	19.435	11.63
3667	225	11.5	25	21	23	19.435	11.63
3668	225	11.5	40	17	23	19.435	11.63
3669	225	9.5	42	19	23	19.435	11.63
3670	225	12	44	43	23	19.435	11.63
3671	225	12.5	39	15	23	19.435	11.63
3672	225	12.5	46	17	23	19.435	11.63
3673	225	13	43	26	23	19.435	11.63
3674	225	10	43	15	23	19.435	11.63
3675	225	11.5	38	22	23	19.435	11.63
3676	225	17.5	49	26	23	19.435	11.63
3677	225	13.5	45	17	23	19.435	11.63
3678	225	11	35	17	23	19.435	11.63
3679	225	10.5	40	21	23	19.435	11.63
3680	225	15	55	38	23	19.435	11.63
3681	225	11.5	52	17	23	19.435	11.63
3682	226	12	30	25	24	32.5	12.062
3683	226	11.5	31	20	24	32.5	12.062
3684	226	11.5	34	20	24	32.5	12.062
3685	226	15	42	25	24	32.5	12.062
3686	226	10	42	50	24	32.5	12.062
3687	226	12	51	50	24	32.5	12.062
3688	226	14.5	48	50	24	32.5	12.062
3689	226	10	42	20	24	32.5	12.062
3690	227	17.5	51	27	30	29.5	12.139
3691	227	12.5	47	40	30	29.5	12.139
3692	227	13	40	23	30	29.5	12.139
3693	227	12	49	33	30	29.5	12.139
3694	227	10.5	52	28	30	29.5	12.139
3695	227	12	52	30	30	29.5	12.139
3696	227	10	46	40	30	29.5	12.139
3697	227	12.5	46	33	30	29.5	12.139
3698	227	13	44	27	30	29.5	12.139
3699	227	12.5	48	20	30	29.5	12.139
3700	227	7	31	17	30	29.5	12.139
3701	227	14	40	30	30	29.5	12.139
3702	227	14	39	40	30	29.5	12.139
3703	227	11.5	45	20	30	29.5	12.139
3704	227	11	47	33	30	29.5	12.139
3705	227	12	23	30	30	29.5	12.139
3706	227	12.5	49	40	30	29.5	12.139
3707	227	11	36	20	30	29.5	12.139
3708	228	8.5	36	20	25	27	12.182
3709	228	13.5	51	23	25	27	12.182
3710	228	11	40	43	25	27	12.182
3711	228	11.5	46	20	25	27	12.182
3712	228	13	52	27	25	27	12.182
3713	228	6.5	53	23	25	27	12.182
3714	228	12	37	20	25	27	12.182
3715	228	12.5	47	33	25	27	12.182
3716	228	12	49	23	25	27	12.182
3717	228	17	54	37	25	27	12.182
3718	228	11.5	50	27	25	27	12.182
3719	228	12.5	52	27	25	27	12.182
3720	228	13.5	53	27	25	27	12.182
3721	228	12	48	37	25	27	12.182
3722	228	12	53	30	25	27	12.182
3723	228	13.5	51	20	25	27	12.182
3724	228	9.5	44	27	25	27	12.182
3725	228	12.5	47	20	25	27	12.182
3726	228	11.5	51	20	25	27	12.182
3727	228	15.5	57	30	25	27	12.182
3728	228	12	44	37	25	27	12.182
3729	228	14.5	54	23	25	27	12.182
3730	229	10.5	25	11	21	17.778	10.167
3731	229	4	8	17	21	17.778	10.167
3732	229	9.5	26	14	21	17.778	10.167
3733	229	8.5	28	14	21	17.778	10.167
3734	229	7.5	18	11	21	17.778	10.167
3735	229	12	36	28	21	17.778	10.167
3736	229	12	54	34	21	17.778	10.167
3737	229	14.5	52	17	21	17.778	10.167
3738	229	13	43	14	21	17.778	10.167
3739	230	5	16	11	24	17.826	10.652
3740	230	13.5	45	11	24	17.826	10.652
3741	230	7.5	16	11	24	17.826	10.652
3742	230	9	29	17	24	17.826	10.652
3743	230	8.5	23	11	24	17.826	10.652
3744	230	11	24	17	24	17.826	10.652
3745	230	8.5	27	24	24	17.826	10.652
3746	230	9	23	15	24	17.826	10.652
3747	230	11.5	33	17	24	17.826	10.652
3748	230	11.5	47	17	24	17.826	10.652
3749	230	11	NA	15	24	17.826	10.652
3750	230	11	37	11	24	17.826	10.652
3751	230	11.5	39	19	24	17.826	10.652
3752	230	10	40	28	24	17.826	10.652
3753	230	12.5	50	19	24	17.826	10.652
3754	230	6.5	30	17	24	17.826	10.652
3755	230	12	32	11	24	17.826	10.652
3756	230	12	34	26	24	17.826	10.652
3757	230	11	49	17	24	17.826	10.652
3758	230	10.5	NA	17	24	17.826	10.652
3759	230	13.5	50	30	24	17.826	10.652
3760	230	11.5	34	17	24	17.826	10.652
3761	230	17	54	32	24	17.826	10.652
3762	231	13	55	25	21	26.238	12
3763	231	9.5	50	20	21	26.238	12
3764	231	15	49	23	21	26.238	12
3765	231	12	57	50	21	26.238	12
3766	231	12	45	50	21	26.238	12
3767	231	9.5	48	23	21	26.238	12
3768	231	12.5	42	18	21	26.238	12
3769	231	12	41	45	21	26.238	12
3770	231	11.5	50	35	21	26.238	12
3771	231	13.5	52	23	21	26.238	12
3772	231	12.5	39	20	21	26.238	12
3773	231	11.5	48	25	21	26.238	12
3774	231	13.5	51	20	21	26.238	12
3775	231	11	38	20	21	26.238	12
3776	231	11	45	20	21	26.238	12
3777	231	13	46	23	21	26.238	12
3778	231	12	44	23	21	26.238	12
3779	231	9.5	34	23	21	26.238	12
3780	231	15	50	20	21	26.238	12
3781	231	11.5	41	25	21	26.238	12
3782	231	11	41	20	21	26.238	12
3783	232	10	31	15	NA	28.5	13
3784	232	15.5	40	49	NA	28.5	13
3785	232	11	25	30	NA	28.5	13
3786	232	11.5	30	15	NA	28.5	13
3787	232	15.5	51	47	NA	28.5	13
3788	232	14.5	42	15	NA	28.5	13
3789	233	8.5	NA	17	22	26.7	11.7
3790	233	11	33	30	22	26.7	11.7
3791	233	11.5	38	20	22	26.7	11.7
3792	233	12.5	44	33	22	26.7	11.7
3793	233	14.5	42	33	22	26.7	11.7
3794	233	8.5	15	20	22	26.7	11.7
3795	233	13	35	18	22	26.7	11.7
3796	233	12.5	46	33	22	26.7	11.7
3797	233	14	49	35	22	26.7	11.7
3798	233	11	40	28	22	26.7	11.7
3799	234	10.5	52	28	24	35.615	12
3800	234	12	40	40	24	35.615	12
3801	234	11	46	20	24	35.615	12
3802	234	15.5	49	43	24	35.615	12
3803	234	8.5	21	17	24	35.615	12
3804	234	13	46	40	24	35.615	12
3805	234	13.5	55	50	24	35.615	12
3806	234	13.5	47	45	24	35.615	12
3807	234	14	53	48	24	35.615	12
3808	234	11	46	28	24	35.615	12
3809	234	13.5	50	37	24	35.615	12
3810	234	9.5	44	30	24	35.615	12
3811	234	10.5	37	37	24	35.615	12
3812	235	12.5	49	50	15	28	12.05
3813	235	13.5	43	45	15	28	12.05
3814	235	13	47	20	15	28	12.05
3815	235	11	34	17	15	28	12.05
3816	235	13	51	23	15	28	12.05
3817	235	10.5	29	15	15	28	12.05
3818	235	10.5	34	10	15	28	12.05
3819	235	13.5	53	20	15	28	12.05
3820	235	10	43	30	15	28	12.05
3821	235	13	57	50	15	28	12.05
3822	236	11	39	43	NA	33.917	13.542
3823	236	10.5	34	32	NA	33.917	13.542
3824	236	12.5	35	26	NA	33.917	13.542
3825	236	13.5	48	23	NA	33.917	13.542
3826	236	14	40	34	NA	33.917	13.542
3827	236	12	39	23	NA	33.917	13.542
3828	236	16.5	52	29	NA	33.917	13.542
3829	236	12	49	46	NA	33.917	13.542
3830	236	14	49	29	NA	33.917	13.542
3831	236	15.5	50	32	NA	33.917	13.542
3832	236	13	45	46	NA	33.917	13.542
3833	236	18	51	44	NA	33.917	13.542
3834	237	11.5	NA	49	19	27.75	11.188
3835	237	13	48	10	19	27.75	11.188
3836	237	9	31	50	19	27.75	11.188
3837	237	10	38	35	19	27.75	11.188
3838	237	11	49	35	19	27.75	11.188
3839	237	9.5	36	10	19	27.75	11.188
3840	237	8.5	42	10	19	27.75	11.188
3841	237	8	33	20	19	27.75	11.188
3842	237	10	30	20	19	27.75	11.188
3843	237	12.5	35	30	19	27.75	11.188
3844	237	11.5	35	20	19	27.75	11.188
3845	237	12	37	10	19	27.75	11.188
3846	237	11.5	42	20	19	27.75	11.188
3847	237	11.5	49	40	19	27.75	11.188
3848	237	13	48	50	19	27.75	11.188
3849	237	16.5	49	35	19	27.75	11.188
3850	239	14	42	25	31	24.419	11.516
3851	239	10.5	35	17	31	24.419	11.516
3852	239	11	32	25	31	24.419	11.516
3853	239	8	38	17	31	24.419	11.516
3854	239	10	27	20	31	24.419	11.516
3855	239	10.5	35	25	31	24.419	11.516
3856	239	13	44	26	31	24.419	11.516
3857	239	10	38	17	31	24.419	11.516
3858	239	11.5	49	40	31	24.419	11.516
3859	239	12.5	38	20	31	24.419	11.516
3860	239	10.5	40	25	31	24.419	11.516
3861	239	14	49	23	31	24.419	11.516
3862	239	12	47	19	31	24.419	11.516
3863	239	11.5	46	20	31	24.419	11.516
3864	239	8	34	34	31	24.419	11.516
